NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
91013R091	8	180000	184000	220000	1059	173.748819641171
91013R19-						
91013R29-						
91015A000	19	139000	160000	240000	595	268.90756302521
91015A062						
91015A091	6	160000	173000	277000	1855.5	93.2363244408515
91015A19-						
91015A29-						
91015B00-	16	90000	150000	230000	887.5	169.014084507042
91015B09-	1				931	
91015B10-	4				648.5	
91015B19-	1				2226	
91015C00-	12	122500	135000	172500	291	463.917525773196
91015C09-	6	280000	295000	330000	1129.5	261.177512173528
91015C19-						
91015D00-	5	100000	175000	330000	819	213.675213675214
91015D09-						
91015D10-	4				1213	
91015D19-	1				2600	
91015D20-	3				336	
91015D29-	3				922.75	
91015D30-	3				463	
91015D39-						
91015D40-						
91015D49-	2				1928.5	
91015E00-	11	55000	169000	252000	785	215.286624203822
91015E062	2				1299	
91015E091	1				1011	
91015E10-	7	210000	215000	250000	584	368.150684931507
91015E18-	2				1077	
91015E20-	2				2881	
91015E29-	1				1888	
91015E39-						
91030A00-	28	139000	169000	215000	56	3017.85714285714
91030A01-	34	145000	220000	295000	636	345.911949685535
91030A02-	25	192500	225000	267500	502.5	447.761194029851
91030A03-	28	176000	220000	280000	177.5	1239.43661971831
91030A041	24	175000	200000	260000	482	414.9377593361
91030A05-	8	230000	240000	252500	360.5	665.742024965326
91030A072	3				193	
91030A082	6	225000	240000	285000	373	643.43163538874
91030A091	4				1109	
91030A19-	2				1905	
91030A29-						
91030A39-	3				530	
91030A41-	17	197500	225000	242000	225	1000
91030A511	6	268500	300000	322500	686.5	436.999271667881
91030A523	2				269.5	
91030A532	2				1088	
91030A574	3				994	
91030A615	3				590	
91030B00-	17	357000	365000	370000	1398.5	260.993922059349
91030B08-						
91030B09-	3				1045	
91030B19-						
91030C00-	1				190	
91030C062	3				3000	
91030C091	1				2919	
91030C10-	12	157500	225000	245000	970	231.958762886598
91030C11-	12	165000	189000	265000	989.5	191.005558362809
91030C122						
91030C191	2				600	
91030C20-	12	185000	220000	263000	555	396.396396396396
91030C29-	3				1354	
91030C39-	1				704	
91030D00-	8	167500	189250	218750	615.5	307.473598700244
91030D010	15	180000	199250	250000	676.25	294.639556377079
91030D090	2				2950	
91030D100	5	239000	240000	260000	1241	193.392425463336
91030D11-	7	225000	269000	300000	663	405.731523378582
91030D122	1				1118	
91030D191	3				881	
91030D20-	7	292750	298875	305000	732	408.299180327869
91030D290	1				1065	
91030D30-	6	220500	255000	330000	995.5	256.152687091914
91030D39-						
91030D499						
91030E00-	4				898	
91030E09-	4				2509	
91030E10-	1				250	
91030E19-						
91030E20-						
91030E21-	2				759.5	
91030E29-						
91030F00-						
91030F09-						
91030F19-						
91030F20-	2				610	
91030F29-						
91030G000	6	265000	280000	300000	913.5	306.513409961686
91030G013	1				792	
91030G072						
91030G091	2				966	
91030G101	4				738	
91030G112	5	220000	260000	295000	737	352.781546811398
91030G122	5	275000	312500	415000	569	549.20913884007
91030G191						
91030G291						
91030G49-						
91030H00-	13	160625	253125	425000	1115.75	226.865337217119
91030H012						
91030H091	1				387	
91030H100	1				125	
91030H112	1				1465	
91030H191						
91030J000	12	180000	220000	274110	819	268.620268620269
91030J090	3				1157	
91030J10-	1				92	
91030J19-	1				1969	
91034A001	38	97000	150000	180000	110	1363.63636363636
91034A010	12	152500	257500	270500	112.5	2288.88888888889
91034A020	11	260000	302000	321500	985	306.598984771574
91034A03-	22	115000	142500	170000	134.5	1059.47955390335
91034A042	27	87000	135000	180000	101.25	1333.33333333333
91034A052	4				1946	
91034A062						
91034A091	4				1460.5	
91034A0AA						
91034A0PA	1				395	
91034A10-	5				2345.25	
91034A19-						
91034A201	7	142500	205000	295000	100	2050
91034A21-	7	220000	240000	291000	840	285.714285714286
91034A22-	6	217000	230000	240000	346.5	663.780663780664
91034A232	14	170000	180000	215000	615.5	292.445166531275
91034A243						
91034A252	8	186000	225000	265000	752.5	299.003322259136
91034A281	3				760.25	
91034A290	1				574	
91034A309	15	80000	142500	175000	354	402.542372881356
91034A399						
91034A400	1				67	
91034A421	8	105000	130000	210000	292	445.205479452055
91034A432	2				1142	
91034A442	6	190000	300000	330000	553	542.49547920434
91034A491	4				588	
91034A500	33	88000	130000	170000	116	1120.68965517241
91034A590	3				995	
91034A60-	23	135000	155000	175000	79.25	1955.83596214511
91034A61-	11	160000	190000	245000	123.16666666666667	1542.6251691475
91034A623	6	119000	170800	200000	267.5	638.504672897196
91034A69-	2				773	
91034A79-						
91034A800	1				286	
91034B000	5	214500	217250	220000	136	1597.42647058824
91034B09-						
91034B100	4				953	
91034B190						
91034B20-	2				1098	
91034B29-	1				2155	
91034C00-	10	124000	227000	270000	590.5	384.419983065199
91034C09-	5	186000	186000	186000	1353	137.472283813747
91034D00-	8	177000	200000	210000	440	454.545454545455
91034D090	1				1189	
91034D112	4				261.5	
91034D191	1				760	
91034D20-	3				912	
91034D292						
91034D393	3				974	
91034E00-	4				380.5	
91034E09-						
91034E10-	1				140	
91034E19-						
91034F00-	9	150000	205000	285000	850	241.176470588235
91034F09-						
91034F19-						
91034G00-	9	225000	230000	590000	784	293.367346938775
91034G09-	3				463	
91034H00-	15	89000	167500	247500	467	358.672376873662
91034H09-	4				1480	
91054A001	15	132000	148500	210000	1230.5	120.682649329541
91054A012	3				2138	
91054A090	12	295000	300000	334790	1252	239.61661341853
91054A100	4				1107	
91054A190						
91054A29-						
91054B000	10	157000	200000	227500	520	384.615384615385
91054B090						
91054C00-	4				920	
91054C09-	1				138	
91054C19-						
91054D00-	21	155000	180000	265000	375	480
91054D09-	2				1688	
91054D19-						
91054E000	16	122000	130000	230000	197.75	657.395701643489
91054E090	4				2482.5	
91054F00-	8	78000	145000	245500	306	473.856209150327
91054F09-	2				2290	
91054G00-	4				1054	
91054G09-						
91054G19-						
91054H00-	4				864.5	
91054H09-	1				2140	
91054H19-						
91054J00-	17	125000	162000	250000	239	677.824267782427
91054J062						
91054J091	2				1493.5	
91054J163	4				1218	
91054K00-	2				1864.5	
91054K09-						
91054K19-	1				3684	
91054L000	3				1498	
91054L090						
91054M000	8	155000	207500	255000	441.5	469.988674971687
91054M090	6	195000	262500	357500	690	380.434782608696
91059A00-	13	195000	240000	247000	594.25	403.870424905343
91059A01-	7	172000	179000	220000	1536	116.536458333333
91059A09-	17	369000	400000	460000	1002	399.201596806387
91059A100	4				980	
91059A190	1				2181	
91059B001	6	212500	275934.675	349684.675	765	360.698921568627
91059B012	13	160000	257100	390000	1498	171.628838451268
91059B090	1				1897	
91059B100	4				873	
91059B190	7	180000	360000	450000	1208.25	297.951582867784
91059C00-	1				762	
91059C01-	4				615	
91059C09-	5	270000	270000	270000	503	536.779324055666
91059D00-	3				831	
91059D09-						
91059E00-	9	160000	185000	300000	628	294.585987261146
91059E012						
91059E091	2				782.5	
91059E100	2				717.5	
91059E190	1				1958	
91059E20-	4				1129.5	
91059E29-	3				376	
91059F00-	24	205000	240000	270000	806.5	297.582145071296
91059F01-	10	185000	224600	325000	654.75	343.0316914853
91059F022	5	210000	230000	300000	801	287.141073657928
91059F091	2				562	
91059F19-	1				2675	
91059F29-						
91059G00-	9	260000	300000	385000	1050	285.714285714286
91059G091						
91059G10-	12	265000	300000	365000	1517	197.7587343441
91059G112	1				2600	
91059G1PP	2				997	
91064A00-	33	161250	200000	242500	621.5	321.802091713596
91064A01-	15	123000	140500	240000	444	316.441441441441
91064A02-	1				107	
91064A032	4				481.5	
91064A043	2				1488.5	
91064A091	2				852.5	
91064A10-	5	350950	405475	460000	1256	322.830414012739
91064A19-						
91064B00-	4				2343	
91064B012						
91064B091						
91064C00-	9	200000	315000	385750	460	684.782608695652
91064C090	1				322	
91064C191						
91064D000	8	205000	291795	379295	578.5	504.399308556612
91064D090						
91064D10-	2				644	
91064D19-	1				3111	
91064D29-	1				4890	
91064E00-	3				852	
91064E09-	1				1097	
91064E10-	3				1720	
91064E19-	6	162500	340550	423050	2235	152.371364653244
91064F00-	6	215000	270000	382500	792	340.909090909091
91064F09-	1				1122	
91064F19-	1				1312	
91064G00-	6	158000	241000	420000	1393.5	172.945819878005
91064G09-	3				2015	
91064H00-	11	150000	184000	280000	630	292.063492063492
91064H09-	3				1427	
91064H10-	1				536	
91064H19-						
91064J00-						
91064J09-	1				1500	
91064J10-	4				373.5	
91064J19-						
91064J20-	2				653	
91064J29-	1				2278	
91064J30-	5	250000	300000	300000	1477	203.1144211239
91064J3PN	3				2444	
91064J40-	1				651	
91064J49-						
91072A000	20	125000	160500	239811	667	240.629685157421
91072A01-	12	94500	110000	250000	286.5	383.944153577661
91072A060						
91072A090	1				789	
91072A19-						
91072A20-	4				235.5	
91072A29-						
91072B00-	13	105000	255000	275000	667	382.308845577211
91072B062						
91072B08-	2				1154.5	
91072B091						
91072C00-	6	225000	310000	325000	665.5	465.815176558978
91072C08-						
91072C09-						
91072D00-	4				467.5	
91072D012	1				996	
91072D091	2				1491	
91072D19-						
91072E00-	13	143500	167500	211292.93	298	562.080536912752
91072E012	1				602	
91072E091	4				467	
91072E10-						
91072E19-						
91072F000	10	105000	125000	300000	568.5	219.876868953386
91072F090	2				725	
91072F19-						
91072G00-	9	220000	339500	350000	1174	289.182282793867
91072G012	3				951	
91072G091						
91072G10-	1				2342	
91072G19-						
91072G20-	3				1570.5	
91072G262						
91072G281						
91072G291						
91072G30-	2				318	
91072G362						
91072G39-	1				138	
91072H00-	5	250000	250000	250000	1219	205.086136177194
91072H09-						
91072H100	3				576	
91072H190						
91072J00-	2				311	
91072J012	1				1614	
91072J091	1				1026	
91072J10-	4				2160.5	
91072J19-	1				1929	
91072J200	1				165	
91072J290						
91072K00-	23	140000	183500	256000	530	346.22641509434
91072K012	7	198000	220000	259000	880	250
91072K023	1				1061	
91072K064						
91072K091						
91103A000	19	175883.28	222500	245000	1111.25	200.224971878515
91103A062						
91103A091	4				762.5	
91103A199						
91103B00-	4				889.5	
91103B012	3				174	
91103B091	1				1296	
91103C00-	1				825	
91103C09-	1				1520	
91103C10-	4				600	
91103C162						
91103C191	1				1159	
91103D00-	1				390	
91103D09-						
91103D10-	3				901	
91103D19-						
91103D20-						
91103D29-						
91103E00-	10	142500	150000	337500	526.5	284.900284900285
91103E09-	5	87000	87000	87000	1806	48.1727574750831
91103E102						
91103E191	1				1160	
91103F000	14	200000	210000	241000	344.5	609.579100145138
91103F062						
91103F091	2				429	
91103G00-	7	420000	420000	420000	740	567.567567567568
91103G012	2				1528.5	
91103G091	1				491	
91114A00-	20	130000	202500	235000	216.5	935.334872979215
91114A01-	26	131250	165000	209500	215.5	765.661252900232
91114A02-	18	117500	140000	220000	200	700
91114A030	28	105000	220000	297500	398.5	552.07026348808
91114A040	15	227500	272500	391500	909	299.7799779978
91114A05-	2				1076.5	
91114A062	2				1523	
91114A081	1				1195	
91114A090						
91114A100	3				1102	
91114A190						
91114A200	25	147000	184500	221000	553	333.634719710669
91114A272						
91114A291	1				1855	
91114B00-	32	90000	120000	160000	135.83333333333334	883.435582822086
91114B010	7	160000	172000	200500	437	393.592677345538
91114B020	44	120000	154500	208000	525.5	294.005708848716
91114B082						
91114B091	9	290000	297500	302000	606	490.924092409241
91114C000	9	120000	225000	265000	379	593.667546174142
91114C010	2				2594	
91114C022	7	212000	299000	330000	704	424.715909090909
91114C091	5				672	
91114C10-	3				2	
91114C19-						
91114C200	3				185	
91114C290	2				11091.5	
91114D00-	13	185000	280000	300000	627	446.570972886762
91114D010	8	129500	250000	377500	734.5	340.367597004765
91114D022	7	235000	293750	435000	800	367.1875
91114D091	1				685	
91114E000	20	228500	267500	359800	431.75	619.571511291257
91114E09-						
91114F00-	6	145000	174500	192000	120.5	1448.13278008299
91114F09-	2				1233.5	
91114F19-						
91114G00-						
91114G062	1				1746	
91114G091	1				1232	
91114G10-	1				1424	
91114G19-						
91114H00-	9	180000	225000	249000	397	566.750629722922
91114H09-	2				924.5	
91114J000	9	120000	143000	208000	190	752.631578947368
91114J090						
91114J10-	3				2290.75	
91114J19-	1				985	
91114J29-						
91114J39-	1				264	
91114K00-	5	80000	235000	460000	727	323.246217331499
91114K09-	1				1256	
91114K100	3				2149	
91114K190						
91114K200						
91114K290	4				2164.5	
91114K30-	3				836	
91114K39-						
91114L000	6	240000	260000	310000	713.5	364.400840925018
91114L090						
91114L102						
91114L191						
91114L20-	1				1342	
91114L29-	4				1627	
91114L30-	5				1021.5	
91114L392						
91120A00-	16	130000	225000	275000	974.25	230.94688221709
91120A062	1				471	
91120A091	10	190000	210000	220000	1178	178.268251273345
91120A19-	2				506	
91120A29-						
91120A392						
91120A41-	3				1595	
91120A492						
91120B000	14	132500	172500	234500	881	195.800227014756
91120B01-	3				1990.75	
91120B091						
91120B0AJ	19	85000	179000	235000	1258.5	142.232816845451
91120C00-	6	151000	203000	255000	913	222.343921139102
91120C09-	1				5098	
91120C100	4				1269	
91120C162	5				2029.75	
91120C191	7	340000	401250	462500	1934	207.471561530507
91120D00-	3				75	
91120D091						
91120D112	4				1077	
91120E000	5				1809.25	
91120E091						
91120E0AJ	19	164099.49	205000	240000	1476	138.888888888889
91120E113						
91120F00-	3				349	
91120F01-	4				626	
91120F09-	5	310000	363000	429750	1000	363
91120F19-						
91120G00-	7	225000	315000	350000	879	358.361774744027
91120G09-	1				2202	
91120H00-	9	191500	245000	382500	611.75	400.49039640376
91120H01-	3				575	
91120H06-	4				525	
91120H091	1				2300	
91120H10-	2				407	
91120H162						
91120H191	2				3684.5	
91120H262	4				1256.5	
91120J000	2				1360.5	
91120J090	2				2112.5	
91120J10-	2				250	
91120J110	2				1233.5	
91120J19-	4				163	
91141A000	15	145000	200000	250000	158.75	1259.84251968504
91141A01-	23	160000	200000	250000	357	560.224089635854
91141A02-	5	125000	135000	200000	221	610.859728506787
91141A03-	12	209500	270000	390000	669	403.587443946188
91141A04-	4				971.5	
91141A052	3				2343.25	
91141A083	5	220000	277500	335000	571	485.989492119089
91141A091						
91141A10-	16	157000	246000	350000	650.5	378.170637970792
91141A162	2				735	
91141A191	13	240000	320000	380000	1577	202.91693088142
91141A200	4				1443.5	
91141A290						
91141A30-	1				126	
91141A312	4				1473	
91141A391						
91141A46-						
91141B000	16	230000	252500	310000	1049.5	240.590757503573
91141B010	39	183000	265000	300000	1243	213.193885760257
91141B022	2				3288.5	
91141B063	3				600	
91141B080						
91141B091	2				1047	
91141B10-	5	240000	300000	345000	1707	175.746924428822
91141B112	3				798	
91141B123	2				875	
91141B191	2				2980	
91141C001	17	188000	250000	330000	617	405.186385737439
91141C012	5	280000	400000	425000	1709	234.055002925688
91141C022	1				523	
91141C033						
91141C091	1				1036	
91141D00-	19	11700	250000	275000	700	357.142857142857
91141D01-						
91141D022	9	265000	307500	330000	951	323.343848580442
91141D033	1				6864	
91141D091						
91141E00-	11	130750	336500	443500	744	452.284946236559
91141E09-	1				1162	
91141F00-	14	180000	230000	420358.86	795	289.308176100629
91141F09-	2				1571	
91142A00-	17	95000	137500	155000	411.25	334.34650455927
91142A012	1				1156	
91142A063	5	80000	89500	99000	607	147.446457990115
91142A084						
91142A091	3				2660	
91142A10-	3				238	
91142A162	6	77500	150000	193000	1208.5	124.120810922631
91142A191	2				3634	
91142A20-	6	205000	205000	205000	167.5	1223.88059701493
91142A262						
91142A291						
91142A363	2				1455.5	
91142A464	5	10900	62400	146250	250	249.6
91142B000	14	105000	139000	215000	364.5	381.344307270233
91142B091	2				773	
91142C00-	14	178000	234500	345000	661	354.765506807867
91142C062						
91142C091	1				836	
91142C199						
91142C29-						
91142D00-	11	173900	224600	302100	3890.5	57.7303688471919
91142D091	4				230	
91142D163	56	77500	96505	125000	42	2297.7380952381
91142E001	24	120000	160000	210000	558	286.73835125448
91142E062						
91142E090	2				2470.5	
91142E19-						
91142F000	16	116430	174000	222500	282.5	615.929203539823
91142F090						
91142F10-	11	98000	136250	165000	743	183.378196500673
91142F19-						
91142F200	13	165000	225000	260000	784	286.989795918367
91142F290						
91142F36-						
91142G00-	14	150000	155000	230000	382.5	405.228758169935
91142G012	2				702.5	
91142G023	2				1827	
91142G064	1				1051	
91142G091						
9114310PQ						
91143A00-	6	222000	230000	365000	475.5	483.701366982124
91143A09-	1				950	
91143A10-	7	186000	415500	645000	300.25	1383.84679433805
91143A19-	1				110	
91143A200	8	110000	132500	155000	165	803.030303030303
91143A262	1				176	
91143A291						
91143A363						
91143A39-						
91143B000	24	135000	205000	292000	887.25	231.05100028177
91143B012	2				1568	
91143B023	3				160	
91143B081						
91143B091	1				1040	
91143B100	6	160000	240000	290000	721	332.871012482663
91143B1JA	1				80	
91143B1PA						
91143B200	9	45000	100000	190000	273	366.300366300366
91143B28-	7	296000	398000	500000	1543.5	257.855523161646
91143B290	1				809	
91143B31-	1				179	
91143C00-	24	70000	100000	147500	264.5	378.071833648393
91143C09-	1				517	
91143C10-	3				272	
91143C19-						
91143C20-						
91143C29-						
91143D00-	16	143000	150500	170000	213	706.572769953052
91143D01-	4				1425	
91143D022	1				471	
91143D033						
91143D064						
91143D081						
91143D091	9	350000	357500	365000	125	2860
91143D162						
91143D199	1				256	
91143E00-	10	125000	183500	218000	489.5	374.872318692543
91143E09-						
91143E10-	3				819	
91143E19-						
91143E29-	1				106	
91143F00-	5	135000	135000	135000	566	238.515901060071
91143F09-	1				490	
92003A00-	74	127000	165500	200000	143.5	1153.31010452962
92003A011	12	120000	170000	235000	237.5	715.789473684211
92003A031	35	165000	185000	285000	434.75	425.531914893617
92003A04-	9	170000	267500	295000	529.5	505.19357884797
92003A072	1				132	
92003A09-	7	240000	240000	435000	953.25	251.77025963808
92003A101	42	190000	220000	255000	831.5	264.58208057727
92003A112	18	138500	182000	270000	426	427.230046948357
92003A172						
92003A190	4				1353	
92003A200	14	226000	250000	320000	630	396.825396825397
92003A21-	15	125000	170000	185000	242	702.479338842975
92003A222	7	242500	310000	342000	662	468.277945619335
92003A291	1				1250	
92003A30-	4				589	
92003A390	1				2005	
92003A490	3				1651	
92003A59-						
92003B00-	12	185000	380000	535000	1252.5	303.393213572854
92003B01-	3				783	
92003B09-	10	185000	300000	339000	671.5	446.760982874162
92003B10-	1				450	
92003B19-	1				196	
92003C000	11	158750	221250	296500	236	937.5
92003C01-	7	260000	276001	405000	1100	250.91
92003C020	16	159000	197500	302500	636	310.534591194969
92003C090	9	262500	345000	410000.5	1440	239.583333333333
92003D00-	13	230000	285000	325000	1059	269.121813031161
92003D01-	5	209000	237000	265000	490	483.673469387755
92003D021	4				343	
92003D072						
92003D09-	5	294500	388250	516250	1436	270.369080779944
92003E00-	3				1604	
92003E09-	2				888.5	
92003E100	6	195000	227500	247000	645	352.713178294574
92003E190						
92003F00-	39	180000	196500	250000	516.75	380.261248185776
92003F01-	7	146000	165000	215000	261	632.183908045977
92003F09-						
92003F19-	3				527	
92003G00-	23	175000	215000	229500	508	423.228346456693
92003G01-	6	144000	180500	225000	500.5	360.639360639361
92003G022	9	285000	340000	489000	1785	190.47619047619
92003G091	5	127500	142500	158500	688	207.122093023256
92003H00-	16	152000	203750	240000	974.5	209.081580297589
92003H01-	4				788	
92003H09-	4				1768	
92003H10-	1				215	
92003H19-	1				1096	
92003H20-	5	182500	237500	266825.5	1730	137.28323699422
92003H21-	7	205000	260000	399000	774	335.917312661499
92003H220	12	193000	215750	240000	631.5	341.646872525732
92003H290	1				2706	
92003J00-	5				691.75	
92003J09-	14	230000	248500	278000	1062.5	233.882352941176
92003J10-	15	140000	175000	305000	523	334.608030592734
92003J190						
92003J20-	25	227500	256000	301000	634	403.785488958991
92003J212	5	275000	280000	295000	902	310.421286031042
92003J291	9	240000	310000	325000	883.75	350.777934936351
92094D10-	2				712.5	
92003K001	7	150000	230000	269000	356	646.067415730337
92003K01-	25	179000	210000	255000	749.25	280.28028028028
92003K022	34	160000	175000	225000	351.75	497.512437810945
92003K032	4				807	
92003K08-	2				422.5	
92003K091						
92003K101	15	145000	151500	239000	239	633.891213389121
92003K11-	19	204743	230000	295000	924	248.917748917749
92003K122	2				747	
92003K172	1				170	
92003K191	5				859.5	
92003K1MJ	3				1000	
92003K200	19	150000	180000	250000	490	367.34693877551
92003K212	10	265000	325000	405000	673.5	482.553823311062
92003K291						
92006A000	18	217500	267500	305000	775	345.161290322581
92006A072						
92006A090	1				1814	
92006A0AJ	6	267000	270000	340000	925	291.891891891892
92006A19-	8	225000	300000	305000	1231	243.704305442729
92006A290	10	298000	390000	453000	1062.5	367.058823529412
92006A39-	2				2042	
92006A49-	2				2330	
92006B00-	6	167800	226800	349000	885.5	256.126482213439
92006B012	1				1218	
92006B091	5	170000	252500	337500	1495	168.896321070234
92006C000	10	205000	282125	290000	370	762.5
92006C012	3				1757	
92006C091	6	245000	251000	280000	1036.5	242.161119150989
92006C10-	1				1514	
92006C19-	1				1029	
92006D001	10	315000	325000	385000	1510.5	215.1605428666
92006D012	7	240000	275000	395000	834	329.736211031175
92006D08-	4				863.5	
92006D090	4				838	
92006E000	15	291000	311250	330000	1125	276.666666666667
92006E012	8	180000	300000	300000	1161.5	258.286698235041
92006E022						
92006E081	1				2684	
92006E091						
92006E100	9	245000	264500	285000	1067	247.891283973758
92006E190	1				1016	
92006F00-	1				359	
92006F09-	3				2230	
92006G00-	4				359.5	
92006G01-	3				1024	
92006G09-	1				2071	
92006G10-	2				701	
92006G19-						
92035A00-	19	260000	270000	300000	515	524.271844660194
92035A011	6	230000	275000	400000	733.5	374.914792092706
92035A020						
92035A032	13	235000	410000	420000	804.75	509.474992233613
92035A090	3				1292	
92035B000	11	230000	250000	320100	1079	231.696014828545
92035B090	1				1720	
92035C00-	1				314	
92035C09-						
92035D00-	7	330000	380000	445000	1283.5	296.065446045968
92035D09-	3				1282	
92035E001	14	230000	292000	320000	967.25	301.88679245283
92035E012	5	287000	321000	325000	1019	315.014720314033
92035E09-	1				672	
92035F00-	10	225000	240000	255000	1249.5	192.076830732293
92035F09-						
92035F100	7	185000	250000	365000	927.5	269.541778975741
92035F190	4				1208	
92035G00-	9	165000	236250	403750	719	328.581363004172
92035G01-	5	310000	379000	395000	930	407.52688172043
92035G02-	1				2467	
92035G032	1				532	
92035G091						
92035G10-	1				298	
92035G19-						
92035H00-	4				785	
92035H09-	1				1328	
92035H10-	1				1539	
92035H19-	2				2131	
92035J000	8	185000	333000	385000	1006	331.013916500994
92035J01-	5				1253.75	
92035J090	2				1719.5	
92035K000	9	305000	325000	330000	1114	291.741472172352
92035K090	3				714	
92035K100	6	249000	305000	340000	658.5	463.173880030372
92035K190	3				310	
92035L001	19	224000	317500	352500	630	503.968253968254
92035L01-	3				662	
92035L022	25	242500	272500	321000	703.5	387.348969438522
92035L03-	1				1520	
92035L042	4				1569	
92035L091	1				1011	
92035M001	6	217500	327500	407500	864.5	378.831694621168
92035M012	1				3466	
92035M09-	3				1455.25	
92035M10-	9	210000	240500	320000	1046	229.923518164436
92035M19-	3				1051	
92035N00-	7	410000	452500	478000	1197	378.028404344194
92035N091	1				783	
92035N100	6	362000	375500	389000	996.5	376.818866031109
92035N190	4				2428.25	
92035N212	2				1096.5	
92035P00-	9	265000	315000	485000	948	332.278481012658
92035P09-	5				1960.25	
92035R00-	7	335000	415000	550000	1164	356.529209621993
92035R01-	8	260100	312500	385000	1406	222.26173541963
92035R09-	4				1258.5	
92035S00-	32	170000	270500	337500	740.5	365.293720459149
92035S010	1				176	
92035S091	6	322500	455000	585000	1492.5	304.857621440536
92045A00-	30	155000	218500	285000	357	612.044817927171
92045A010	6	250000	258500	267000	855	302.33918128655
92045A020	4				450	
92045A07-	7	230000	240000	245000	615	390.243902439024
92045A091						
92045A100	14	155000	185000	300000	1189.25	155.560227033845
92045A112	6	286000	370000	400000	1078	343.228200371058
92045A191	3				2730	
92045A200	8	175000	210000	230000	972	216.049382716049
92045A212	1				710	
92045A291	3				1068	
92045A383	6	250000	360000	369000	1091.5	329.821346770499
92045A391	2				1067.5	
92045A482						
92045A493	2				953.5	
92045B000	42	198500	245000	276000	1365.25	179.454312396997
92045B012	7	239000	265000	375000	1151	230.234578627281
92045B072						
92045B081	1				2010	
92045B091	9	158000	250000	350000	1272	196.540880503145
92045C00-	2				1242.5	
92045C01-	12	235000	265000	325000	920.5	287.887017925041
92045C02-	5	130000	158000	225000	838	188.54415274463
92045C09-	1				1136	
92045D001	6	250000	350000	350000	621	563.607085346216
92045D012	17	290000	300500	353000	909	330.583058305831
92045D022	4				895	
92045D033	4				1601.5	
92045D070						
92045D091	3				2318	
9204810PQ	1				220	
92048A00-	27	69000	120000	157500	118	1016.94915254237
92048A01-	34	130000	181000	235000	597.5	302.928870292887
92048A020	19	165000	210000	252000	420	500
92048A03-	4				400	
92048A04-	6	190000	190000	190000	295	644.067796610169
92048A062						
92048A089	4				1004	
92048A091	3				1059	
92048A10-	10	126100	177500	320000	1413.5	125.574814290768
92048A161						
92048A199	10	230000	360000	390000	1262	285.261489698891
92048A20-	7	192500	290500	338000	775	374.838709677419
92048A30-	7	152000	225000	295000	713	315.568022440393
92048A39-	7	240000	275000	280000	885	310.734463276836
92048B00-	16	225000	269000	399000	580	463.793103448276
92048B012	1				1131	
92048B081	6	203000	232000	281500	710	326.760563380282
92048B09-	8	105000	205000	330000	657.5	311.787072243346
92048C000	12	265000	327500	416000	1651.5	198.304571601574
92048C012	2				967	
92048C091	2				1438.5	
92048D00-	13	240500	290000	340000	1079.5	268.642890226957
92048D010	9	245000	265000	415000	1406	188.477951635846
92048D090	1				510	
92048D592	1				3391	
92048E00-	16	212000	235000	250000	479.75	489.838457529964
92048E081	1				1880	
92048E09-	1				600	
92048E112	3				672	
92048F00-	16	180000	252000	269000	1390	181.294964028777
92048F09-	4				2909.5	
92054A000	7	245000	245000	300000	1224	200.16339869281
92054A01-	9	215000	310000	480000	961	322.58064516129
92054A02-	9	210000	250000	410000	654	382.262996941896
92054A031	3				953	
92054A042	2				874.5	
92054A062						
92054A081	8	230000	407500	444050	1421.5	286.669011607457
92054A090						
92054A101	5	210000	230000	230000	824	279.126213592233
92054A112	3				908	
92054A122	5	165000	207000	430000	438	472.602739726027
92054A133	7	200000	205000	360000	952	215.336134453782
92054A181	3				208	
92054A19-	4				1140	
92054B00-	15	205000	300000	385000	855	350.877192982456
92054B01-	14	255000	304500	370000	906	336.092715231788
92054B08-	11	366000	412500	470000	1202.25	343.106674984404
92054B09-	3				108	
92054B19-	3				834	
92054C00-	12	220000	275000	408000	1320.25	208.293883734141
92054C09-	2				315.5	
92054C10-	8	195000	221250	247500	876.5	252.424415288078
92054C19-	1				2482	
92054D00-	1				1077	
92054D09-	3				1060	
92054D10-	3				517	
92054D19-						
92054D20-	8	150000	187000	215000	520	359.615384615385
92054D29-	7	270000	335500	401000	825	406.666666666667
92054E00-	21	235000	297500	316500	962	309.251559251559
92054E09-	1				1374	
92054E19-						
92087A001	23	170000	183000	255000	859	213.038416763679
92087A012	10	240000	320000	330000	1056.5	302.886890676763
92087A022	7	249000	270500	320000	817	331.08935128519
92087A033	3				1004	
92087A041	9	385000	395000	395000	961	411.030176899063
92087A072						
92087A091	4				2282.5	
92087A100	7	176500	221500	317500	991	223.51160443996
92087A19-	1				918	
92087A200	17	155000	212500	282500	626	339.456869009585
92087A290	6	320000	340000	360000	778	437.017994858612
92087A384						
92087A39-	4				80	
92087A400	14	175000	242500	312500	964.5	251.425609123898
92087A490	7	176000	225000	311000	1157	194.468452895419
92087A591						
92087B000	19	185000	260000	295000	439	592.255125284738
92087B090	5	265000	290000	425000	936	309.82905982906
92087B100	7	260000	270000	346000	1079	250.231696014829
92087B190	5	310500	330000	425000	802	411.471321695761
92087B20-	12	200000	237500	270000	1461	162.559890485969
92087B262						
92087B291	8	290000	305000	525000	939.5	324.640766365088
92087C00-	3				300	
