NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
13004A122	1				1212	
13004A17-						
13004A18-						
13004A191						
13004A212						
13004A312	2				457	
13004A323						
13004B001	1				1070	
13004B012	2				817	
13004B091						
13004B212						
13006A000	4				333	
13006A011	1				100	
13006A030						
13006A042	1				5876	
13006A053						
13006A064						
13006A0MA						
13006A0NA	1				2800	
13006A0PA						
13006A10-	4				297.6666666666667	
13006A115						
13006A212						
13006A266						
13008A001	9	440000	502500	565000	210	2392.85714285714
13008A002						
13008A003	2				342.5	
13008A01-						
13008A021	1				318	
13008A022						
13008A030	1				816	
13008A091						
13008A10-	1				961	
13008A19-	2				2286	
13008A20-						
13008A212						
13008A2AA						
13008A2MA						
13008A2NJ						
13008A2PA						
13008A301	1				887	
13008A312						
13008A372	2				30773	
13008A391	2				3516.5	
13008A400	1				342	
13008A462						
13008A491						
13008A50-						
13008A512						
13008A58-						
13008A591						
13008A60-	2				846.5	
13008A61-						
13008A67-						
13008A6MB	1				8131	
13008A6PB						
13008A70-	1				468	
13008A78-						
13008A79-						
13008A811	2				297.5	
13008A820						
13008A833						
13008A842						
13008A855						
13008A892						
13008A900	4				302.5	
13008A91-	1				1018	
13008A92-	4				746	
13008A934						
13008A942						
13008A981	1				132	
13008B800	1				162	
13008B81-						
13008B82-						
13008B832						
13008B881						
13008B890						
13010A00-	5	200000	375000	550000	600	625
13010A010	1				137	
13010A021						
13010A032						
13010A0MA						
13010A0PA						
13010A10-						
13010A112	1				1224	
13010A1MR						
13010A1NV	2				3525	
13010A1PR						
13010A1QV						
13010A1WV						
13010A212	2				1071	
13010A292						
13010B00-	1				360	
13010B01-						
13010B022						
13010B033						
13010B044						
13010B091						
13011A00-	14	215000	295000	370000	212.5	1388.23529411765
13011A02-	1				2624	
13011A03-	2				325	
13011A040	9	190000	260000	325000	269	966.542750929368
13011A05-						
13011A081						
13011A0MA	1				265	
13011A0PA						
13011A100	1				277	
13011A111	1				1072	
13011A122						
13011A133						
13011A144						
13011A190						
13011A200	3				744	
13011A212						
13011A270	1				1600	
13011A291						
13011A301	3				484	
13011A312						
13011A39-	1				1337	
13011A412						
13011A423						
13011B000	5				341.6666666666667	
13011B011						
13011B022						
13011B032						
13011B074						
13011B083						
13011B091	1				1473	
13011B100	2				742	
13011C000						
13011C090						
13012A000	3				270	
13012A01-						
13012A020	1				965	
13012A032						
13012A0MV						
13012A0PV						
13013A00-	5				1281	
13013A01-						
13013A02-						
13013A030	1				716	
13013A042						
13013A083						
13013A091						
13013A100						
13013A11-						
13013A190	2				577.5	
13013A200	6				3791.25	
13013A290						
13013B00-	3				126	
13013B02-						
13013B08-						
13013B0AA						
13013B0PA						
13014A00-	5	295000	622500	950000	311	2001.6077170418
13014A01-	2				436	
13014A02-	1				450	
13014A03-						
13014A042						
13014A053						
13014A084						
13014A0MA	2				2512.5	
13014A0PA						
13014B00-						
13014B012						
13014B091						
13014B19-						
13014C00-						
13014C01-						
13014C03-						
13014C041						
13014C050	1				614	
13014C08-						
13014C0MA						
13014C0PA	1				7866	
13014C112						
13014C191	1				585	
13014C28-						
13014C29-						
13014C392						
13014D00-	1				653	
13014D03-						
13014D08-						
13014D0MB						
13014D0PB						
13014D10-	2				545.5	
13014D2AA						
13014D2PA						
13014E001						
13014E012						
13014E090						
13014E10-						
13014E19-						
13016A000	1				244	
13016A01-	1				149	
13016A07-						
13016A099						
13016B000	4				452.5	
13016B090						
13016C001						
13016C012						
13016C0AA						
13016C0PA						
13017A00-	2				679	
13017A010						
13017A021						
13017A03-						
13017A041	2				2947.5	
13017A052						
13017A081						
13017A091						
13017A102						
13017A11-	1				4567	
13017A12-						
13017A13-						
13017A190						
13017A21-						
13017A30-						
13017A39-						
13017A402						
13017A412						
13017A423						
13017A484						
13017B000	2				613	
13017B01-						
13017B021						
13017B031	1				2003	
13017B042						
13017B052						
13017B081						
13017B091						
13017B10-						
13017B182						
13017B191						
13017B213						
13017B222						
13017B312	1				1511	
13017C000	4				527	
13017C01-						
13017C021						
13017C030						
13017C042						
13017C090						
13019A00-	1				5133	
13019A012						
13019A02-	2				473	
13019A031						
13019A041						
13019A05-	1				1991	
13019A091						
13019A112						
13019A122						
13019A133						
13019A21-						
13019B000	3				415	
13019B010						
13019B022						
13019B083						
13019B091						
13019C000	3				588	
13019C011						
13019C02-						
13019C030	3				6865.333333333333	
13019C042	1				2244	
13019C091	1				3270	
13019C112						
13019C194						
13019D000	2				1295	
13019D01-						
13019D02-						
13019D032						
13019D043						
13019D091	1				450	
13021A00-	11	139000	200000	250000	280	714.285714285714
13021A01-						
13021A021						
13021A031						
13021A04-	4				415.5	
13021A052						
13021A08-						
13021A091						
13021A100	1				1112	
13021A182						
13021A190						
13021A200	1				1019	
13021A21-						
13021A290						
13021A2MA						
13021A2PA						
13021A312						
13023A001	1				502	
13023A02-	2				1620	
13023A032						
13023A08-						
13023A0JB						
13023A0PB						
13023A162						
13023A18-						
13023A191						
13023A262						
13023A263						
13023A282						
13023A2MA						
13023A2PA						
13023A322						
13023A333						
13023A344						
13023A355						
13025A00-	15	137500	317500	434000	155	2048.38709677419
13025A01-	3				383	
13025A021	2				1691.5	
13025A03-	7	222500	285000	326000	470	606.382978723404
13025A042						
13025A052						
13025A081						
13025A0MB	2				3042.5	
13025A0PB						
13025A101	1				1241	
13025A11-						
13025A122						
13025A20-						
13025A29-						
13025A30-	4				1199.5	
13025A31-	1				330	
13025A321						
13025A332						
13025A39-						
13025A40-	1				1788	
13025A4MA	1				5785	
13025A4PA	2				2635	
13025A50-						
13025A512						
13025A523						
13025A591						
13025A60-	1				444	
13025A61-						
13025A622						
13025A691						
13025A700	2				290	
13025A71-	1				939	
13025A722						
13025A783						
13025A7MC						
13025A7PC						
13025A80-	2				608	
13025A812						
13025A89-						
13025A913						
13029A000	10	185000	292500	415000	893.5	327.364297705652
13029A01-	1				96	
13029A020						
13029A032	1				1212	
13029A073						
13029A091	2				938	
13029A10-	2				496.5	
13029A11-						
13029A12-	2				1323	
13029A131						
13029A142						
13029A152	2				1357.5	
13029A1MA	1				2613	
13029A1PA	2				9645.5	
13029A20-	2				560	
13029A21-						
13029A23-						
13029A270						
13029A282						
13029A291						
13031A000	4				525.3333333333334	
13031A010	2				807.5	
13031A022						
13031A033						
13031A044						
13031A085						
13031A091						
13031A100						
13031A11-						
13031A122						
13031A1PN						
13031A20-	1				480	
13031A211	1				500	
13031A22-						
13031A232						
13031A242						
13031A280						
13031A291						
13031A392						
13035A00-	4				335.5	
13035A01-						
13035A020						
13035A03-						
13035A042						
13035A0MA						
13035A0PA						
13035A10-	2				1236	
13035A18-						
13035A19-						
13035A292						
13035B00-	2				597	
13035B031	1				792	
13035B08-						
13035B0MA						
13035B0PA	1				871	
13035B10-						
13035B18-						
13035B19-						
13035B20-						
13035B212						
13035B382						
13035B39-						
13035C00-	6	290000	310000	350000	798.5	388.227927363807
13035C01-						
13035C02-						
13035C030						
13035C042						
13035C091						
13035C0AB						
13035C0JB						
13035C0PB						
13035C10-						
13035C113						
13035C1AA						
13035C1PA						
13036A000	5	282500	352500	445000	360	979.166666666667
13036A020						
13036A030						
13036A04-						
13036A091	3				1129	
13036A112						
13036A213	1				906	
13036A22-						
13036A230						
13036A264						
13036A280						
13036A300						
13036A382						
13036A3PP						
13037A001	1				577	
13037A012	3				517	
13037A021						
13037A031						
13037A042						
13037A053						
13037A070						
13037A091						
13037A100	1				903	
13037A112						
13037A162						
13037A181						
13037A191						
13037A201						
13037A282						
13037A293	1				369	
13037A382						
13037A3MA						
13037A3PA						
13040A000	21	200000	345000	512500	858	402.097902097902
13040A012						
13040A021	1				110	
13040A031	1				118	
13040A042	3				121	
13040A051	3				401	
13040A091	2				6543	
13040A100	4				659	
13040A112	1				365	
13040A120						
13040A173						
13040A209	1				958	
13040A2MA						
13040A2PA						
13040A310	1				18788	
13040A322	1				1219	
13040A370						
13040A40-						
13040A412						
13040A491						
13040A50-	4				232	
13040A601	6	210000	272500	315000	135.5	2011.07011070111
13040A613						
13040A622	13	261000	330000	399000	353	934.844192634561
13040A700	3				682.25	
13040A714						
13040A721						
13040A732	1				350	
13040A742	1				475	
13040A753						
13040A793						
13040A810						
13040A824						
13044A000	3				463	
13044A01-						
13044A020	2				183.5	
13044A030						
13044A04-						
13044A052						
13044A091						
13044A10-						
13044A19-						
13046A001	4				288.5	
13046A01-	2				770	
13046A022						
13046A033						
13046A042						
13046A053	1				1334	
13046A081						
13046A091						
13046A10-	1				241	
13046A11-						
13046A122						
13046A183						
13046A191						
13046A212						
13049A00-	3				1270.25	
13049A011						
13049A022						
13049A032	1				511	
13049A081	1				6334	
13049A090						
13049A10-	1				2979	
13049A11-						
13049A19-						
13049A200	4				342	
13049A210						
13049A29-						
13049B00-						
13049B011	1				138	
13049B022						
13049B033						
13049B042						
13049B091						
13049B100	2				885	
13049B110						
13049B124						
13049B180						
13049B190	1				118	
13049C00-						
13049D00-						
13049D010						
13049D022						
13049D073						
13049D0AA						
13049D0PA						
13053A000	4				280.5	
13053A010						
13053A020	1				2600	
13053A03-						
13053A090						
13053A100	1				1241	
13053A190						
13053B09-						
13053C000	2				777	
13053C012						
13053C0MA						
13053C0PA						
13053D000						
13053D01-						
13053D090						
13053D10-	2				1018	
13053D11-	1				906	
13053D12-	2				5885	
13053D19-						
21001A00-	5				102.75	
21001A011	3				71.5	
21001A02-	8	370000	405000	495000	515	786.407766990291
21001A031	4				115	
21001A041	2				140.5	
21001A051	4				149.5	
21001A07-	3				4184.75	
21001A08-						
21001A10-	2				136.5	
21001A112	4				170.5	
21001A120	7	370000	382500	490000	57.5	6652.17391304348
21001A132	1				50	
21001A142	4				203	
21001A152	1				110	
21001A30-	3				90	
21001A31-	1				1338	
21001A32-						
21001A331						
21001A332	1				790	
21001A34-	1				227	
21001A350						
21001A37-						
21001A3MJ						
21001A401						
21001A41-	1				318	
21001A42-						
21001A43-						
21001A441	8	187500	219500	307000	283	775.618374558304
21001A451	5	280000	425000	600000	150	2833.33333333333
21001A472						
21001A492						
21001A503						
21001A51-						
21001A52-						
21001A53-						
21001A552	2				16604	
21001A712	3				225	
21001A72-	2				110	
21001A732						
21001A74-	1				521	
21001A783						
21001A80-	2				119.5	
21001A81-	1				280	
21001A82-						
21001A83-	1				151	
21001A84-						
21001A85-						
21001A90-	2				5311	
21001A911	1				401	
21001A92-	1				60	
21001A931	4				205.5	
21001A941						
21001A95-	1				599	
21001A982						
21001B10-	4				132.66666666666666	
21001B11-	1				305	
21001B17-	24	500000	500000	500000	31	16129.0322580645
21001B20-	6	372500	430000	692500	74.5	5771.81208053691
21001B21-	6				136.33333333333334	
21001B22-	4				294.5	
21001B23-	8	310000	432500	470000	90	4805.55555555556
21001B241	2				175	
21001B25-	9	355000	395000	430000	163.33333333333334	2418.36734693878
21001B31-						
21001B321	2				212	
21001B332						
21001B372						
21001B3MJ	2				2061.5	
21001C512						
21001C522						
21001C581						
21001C5MA						
21001C5PA						
21001C611						
21001C6MB						
21001C6PB						
21001C70-						
21001C71-						
21001C79-						
21002A00-	2				158	
21002A01-	1				160	
21002A02-	1				580	
21002A030	2				148	
21002A041	1				316	
21002A072						
21002A091						
21002A10-	1				165	
21002A11-						
21002A12-						
21002A130						
21002A14-						
21002A15-						
21002A18-						
21002A190	1				159	
21002A20-						
21002A21-						
21002A22-						
21002A23-	2				95.5	
21002A24-	6	360000	445000	500000	107	4158.8785046729
21002A25-	2				122.5	
21002A30-	1				96	
21002A311	1				130	
21002A372						
21002A39-						
21002A411						
21002A422						
21002A43-	2				131	
21002A441						
21002A45-						
21002A482						
21002A492						
21002A511						
21002A52-						
21002A53-						
21002A572						
21003A00-	6	380000	385000	400000	82.5	4666.66666666667
21003A011	1				154	
21003A02-	1				120	
21003A03-	1				90	
21003A04-						
21003A05-						
21003A0AJ						
21003A10-	2				126.5	
21003A11-						
21003A212						
21003A283						
21003A2MJ	1					
21003A312	1				3120	
21003A323						
21003A331						
21003A342						
21003A38-						
21003A41-						
21004A001	15	360000	650000	850000	53	12264.1509433962
21004A002	6	540000	687500	1212500	74	9290.54054054054
21004A01-	5	525000	900000	1150000	26	34615.3846153846
21004A02-	1				102	
21004A03-	6	286250	426250	630000	69.5	6133.09352517986
21004A04-	1				596	
21004A10-	1				134	
21004A12-						
21004A13-	6	511250	625000	1550000	98.5	6345.17766497462
21004A14-	11	565000	775000	900000	80	9687.5
21004A15-						
21004A16-	4				130.5	
21004A19-						
21004A1MJ						
21004A20-	7				263.8333333333333	
21004A21-	8	440000	650000	1070000	245.5	2647.65784114053
21004A22-	4				126	
21004A23-	6				132.5	
21004A24-	9	400000	480000	620000	83	5783.13253012048
21004A25-	4				85	
21004A30-						
21004A32-	1				126	
21004A33-	10	535000	675000	810000	87.5	7714.28571428571
21004A34-	10	350000	467500	550000	129.5	3610.03861003861
21004A35-	3				116.5	
21004A3MJ	1				195	
21004A70-	17	280000	365000	440000	78.25	4664.53674121406
21004A71-	12	409680	492450	990000	70	7035
21004A72-	3				90	
21004A811						
21004A822						
21004A83-	2				40	
21004B10-	1				287	
21004B112						
21004B13-						
21004B1MJ						
21004B293						
21004B2MJ						
21004B2NJ						
21004B2WJ						
21004B411	3				75	
21004B421	1				92	
21004B43-	4				63	
21004B44-	8	450000	680000	1225000	95	7157.8947368421
21004B45-	1				51	
21004B49-						
21004C501	3				210	
21004C51-	2				135	
21004C52-	4				104.5	
21004C53-	1				147	
21004C54-						
21004C552	3				135	
21004C591						
21004C61-						
21004C62-						
21004C63-						
21004C642						
21004C65-						
21004D600						
21004D610						
21004D62-	4				106.66666666666667	
21004D631						
21004D64-						
21004D672						
21004D6MJ						
21004D6NJ						
21004E101	1				4277	
21004E112	1				582	
21004E12-	5	267000	347160	575000	90	3857.33333333333
21004E130	7	290000	405000	480000	159.75	2535.21126760563
21004E14-	1				67	
21004E180						
21004E193						
21004E201	3				279	
21004E211	2				105	
21004E222						
21004E233						
21004E292						
21004E70-	8	410000	426000	460000	141	3021.27659574468
21004E72-	7	300000	405000	580000	367.5	1102.04081632653
21004E73-	4				346.75	
21004E74-	14	325000	440000	1300000	881.3333333333334	499.243570347958
21004E800	1				123	
21004E81-	2				531	
21004E82-						
21004E83-	2				226.5	
21004E8MJ						
21004E8NJ						
21004F511						
21004F522						
21004F531						
21004F572						
21004F901	3				210	
21004F91-	3				120	
21004F922						
21004F930						
21004F94-						
21004F953	1				410	
21004F970						
21004F994						
21004F9MJ						
21004G30-	1				361	
21004G310						
21004G321						
21004G371						
21004G3MJ	1				400	
21004G3NJ	2				1484.5	
21005A00-	5	525000	849000	1304000	100	8490
21005A01-	8	600000	620000	850000	70	8857.14285714286
21005A02-	2				135.5	
21005A031	4				201	
21005A042	5				94.5	
