id_inter_ss_lden;surface intersection between statistical sectors and lden noise contour;Surface of the polygone in lnight 45;Percentage of the surface of the polygone in lnight 45;Surface of the polygone in NA70;Percentage of the surface of the polygone in NA70
3856;258634,7969;0;0;0;0
3857;12772,84706;0;0;0;0
3858;906803,7816;0;0;0;0
3859;233333,5837;0;0;0;0
3860;1124,490205;0;0;0;0
3861;77946,69328;0;0;0;0
3862;29679,8677;0;0;0;0
3863;360436,8562;0;0;0;0
3864;717866,5887;0;0;0;0
3865;529405,9661;0;0;0;0
3866;421828,0309;0;0;0;0
3867;157715,0164;0;0;0;0
3868;713,5564112;0;0;0;0
3869;134060,7759;0;0;0;0
3870;224791,7521;0;0;0;0
3871;76263,19876;0;0;0;0
3872;34451,43512;0;0;0;0
3873;1990,861092;0;0;0;0
3874;659242,0757;0;0;0;0
3875;9076,373789;0;0;0;0
3876;831426,57;0;0;0;0
3877;360854,4546;0;0;0;0
